order_id,order_date,updated_date,status,channel,fulfillment,shipping_tier,product_id,category,quantity,currency,unit_price,tax,shipping_cost,discount,city,state,country,payment_method,is_business
ORD-0194,2026-02-22 22:45:44,2026-02-23 09:18:02,Shipped,US,Platform,Standard,PROD-43,Smoked Salt,1,USD,13.99,,2.85,,ROBBINSDALE,MN,US,Standard,False
ORD-0153,2026-02-22 22:28:03,2026-02-24 06:10:05,Shipped,US,Platform,Expedited,PROD-21,Seasoning,1,USD,9.99,,,,HOUSTON,TX,US,Standard,False
ORD-0351,2026-02-22 21:19:51,2026-02-24 19:15:45,Shipped,US,Platform,Expedited,PROD-50,Sauce,1,USD,9.99,,,,AVENTURA,FL,US,Standard,False
ORD-0361,2026-02-22 18:49:46,2026-02-25 16:28:59,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,0.8,,,LAKE CHARLES,LA,US,Standard,False
ORD-0227,2026-02-22 17:14:33,2026-02-24 04:48:56,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,,,,OXNARD,CA,US,Standard,False
ORD-0357,2026-02-22 16:26:59,2026-02-25 21:16:20,Shipped,US,Platform,Expedited,PROD-48,Sauce,1,USD,9.99,,,,North Mankato,MN,US,Standard,False
ORD-0104,2026-02-22 05:18:40,2026-02-23 17:13:17,Shipped,US,Platform,Standard,PROD-07,Snack,1,USD,13.99,,0.2,,LOS ANGELES,CA,US,Standard,False
ORD-0420,2026-02-22 05:00:58,2026-02-22 17:33:10,Shipped,US,Platform,Expedited,PROD-56,Bundle,1,USD,35.99,,,,SAN FRANCISCO,CA,US,Standard,False
ORD-0075,2026-02-22 03:30:29,2026-02-22 09:48:03,Shipped,US,Platform,Expedited,PROD-56,Bundle,1,USD,35.99,,,,HUDSON,CO,US,Standard,True
ORD-0452,2026-02-22 02:08:00,2026-02-22 11:14:28,Shipped,US,Platform,Expedited,PROD-56,Bundle,1,USD,35.99,0.18,,,CONIFER,CO,US,Standard,False
ORD-0598,2026-02-22 01:58:02,2026-02-22 08:47:49,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,CAPE CORAL,FL,US,Standard,False
ORD-0120,2026-02-22 00:52:27,2026-02-22 21:26:07,Shipped,US,Platform,Expedited,PROD-32,Seasoning,1,USD,9.99,,,,KALAMAZOO,MI,US,Standard,False
ORD-0416,2026-02-21 23:49:29,2026-02-23 22:32:02,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,,,,SOUTH EASTON,MA,US,Standard,False
ORD-0439,2026-02-21 23:47:29,2026-02-22 22:53:24,Shipped,US,Platform,Expedited,PROD-18,Bundle,1,USD,55.99,,,,CONVERSE,TX,US,Standard,False
ORD-0583,2026-02-21 23:42:29,2026-02-23 02:45:39,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,2,USD,27.98,,,,CONVERSE,TX,US,Standard,False
ORD-0208,2026-02-21 23:17:42,2026-02-23 03:09:10,Shipped,US,Platform,Expedited,PROD-18,Bundle,1,USD,55.99,,,,MELBOURNE,FL,US,Standard,False
ORD-0358,2026-02-21 23:09:53,2026-02-21 23:15:02,Cancelled,US,Platform,Expedited,PROD-18,Bundle,0,,,,,,MELBOURNE,FL,US,Standard,False
ORD-0527,2026-02-21 22:04:26,2026-02-28 07:07:56,Shipped,US,Platform,Expedited,PROD-52,Sauce,1,USD,9.99,,,,BEND,OR,US,Standard,False
ORD-0366,2026-02-21 21:41:54,2026-02-24 21:21:58,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,MIDLAND,TX,US,Standard,True
ORD-0434,2026-02-21 19:34:32,2026-02-22 09:19:16,Shipped,US,Platform,Expedited,PROD-21,Seasoning,1,USD,9.99,,,,GEORGETOWN,TX,US,Standard,False
ORD-0009,2026-02-21 19:34:18,2026-02-22 09:19:11,Shipped,US,Platform,Expedited,PROD-35,Seasoning,1,USD,9.99,,,,GEORGETOWN,TX,US,Standard,False
ORD-0405,2026-02-21 19:32:15,2026-02-24 17:19:07,Shipped,US,Platform,Expedited,PROD-16,Bundle,1,USD,35.99,,,,GEORGETOWN,TX,US,Standard,False
ORD-0037,2026-02-21 19:30:40,2026-02-22 06:50:38,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,GEORGETOWN,TX,US,Standard,False
ORD-0140,2026-02-21 19:08:19,2026-02-22 13:24:27,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,LINCOLN PARK,MI,US,Standard,False
ORD-0254,2026-02-21 18:22:06,2026-02-22 10:40:39,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,0.28,,,CHARLESTON,SC,US,Standard,False
ORD-0304,2026-02-21 17:51:01,2026-02-22 03:22:36,Shipped,US,Platform,Standard,PROD-43,Smoked Salt,1,USD,13.99,,3.13,,YIGO,GU,US,Standard,False
ORD-0529,2026-02-21 16:49:16,2026-02-21 20:54:13,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,0.35,,,FLORISSANT,MO,US,Standard,False
ORD-0060,2026-02-21 14:41:54,2026-02-21 20:04:54,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,0.28,,,Spring Lake,North Carolina,US,Standard,False
ORD-0112,2026-02-21 13:08:14,2026-02-22 07:36:21,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,,,,CEDAR RAPIDS,IA,US,Standard,False
ORD-0502,2026-02-21 12:26:31,2026-02-21 20:48:42,Shipped,US,Platform,Expedited,PROD-18,Bundle,1,USD,55.99,,,,SAN MARCOS,TX,US,Standard,False
ORD-0560,2026-02-21 06:31:46,2026-02-21 12:20:27,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,0.42,,,murray,ut,US,Standard,False
ORD-0381,2026-02-21 06:22:07,2026-02-23 11:43:16,Shipped,US,Platform,Expedited,PROD-52,Sauce,2,USD,19.98,0.8,,,VAIL,CO,US,Standard,False
ORD-0263,2026-02-21 05:37:39,2026-03-03 21:10:47,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,0.27,,,FORT HUACHUCA,AZ,US,Standard,False
ORD-0516,2026-02-21 05:16:04,2026-02-22 00:02:34,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,,,,RICHMOND,TX,US,Standard,False
ORD-0516,2026-02-21 05:16:04,2026-02-22 00:02:34,Shipped,US,Platform,Expedited,PROD-09,Snack,1,USD,13.99,,,,RICHMOND,TX,US,Standard,False
ORD-0298,2026-02-21 03:09:29,2026-02-22 04:53:39,Shipped,US,Platform,Expedited,PROD-48,Sauce,1,USD,9.99,,,,FRIDLEY,MN,US,Standard,False
ORD-0151,2026-02-21 02:07:20,2026-02-22 02:41:41,Shipped,US,Platform,Expedited,PROD-52,Sauce,1,USD,9.99,,,,BELTON,TX,US,Standard,False
ORD-0267,2026-02-21 00:57:05,2026-02-22 06:19:31,Shipped,US,Platform,Expedited,PROD-48,Sauce,1,USD,9.99,0.15,,,SHAWNEE,OK,US,Standard,False
ORD-0535,2026-02-20 23:41:01,2026-02-22 09:19:35,Shipped,US,Platform,Standard,PROD-42,Smoked Salt,1,USD,19.99,,4.21,,Toronto,Ontario,CA,Standard,False
ORD-0535,2026-02-20 23:41:01,2026-02-22 09:19:35,Shipped,US,Platform,Standard,PROD-43,Smoked Salt,3,USD,41.97,,12.63,,Toronto,Ontario,CA,Standard,False
ORD-0360,2026-02-20 22:52:14,2026-02-21 07:17:40,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,FREEPORT,NY,US,Standard,False
ORD-0547,2026-02-20 22:30:30,2026-02-21 09:26:53,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,LEONIA,NJ,US,Standard,True
ORD-0039,2026-02-20 17:14:13,2026-02-22 00:50:40,Shipped,US,Platform,NextDay,PROD-43,Smoked Salt,1,USD,13.99,,1.8,,HONDO,TX,US,Standard,False
ORD-0515,2026-02-20 17:08:25,2026-02-21 08:31:24,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,,,,FISHERS,IN,US,Standard,False
ORD-0308,2026-02-20 12:29:36,2026-02-20 21:28:50,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,BUFFALO,NY,US,Standard,False
ORD-0199,2026-02-20 04:41:43,2026-02-22 05:27:33,Shipped,US,Platform,Expedited,PROD-42,Smoked Salt,1,USD,19.99,1.35,,,NOLENSVILLE,TN,US,Standard,False
ORD-0199,2026-02-20 04:41:43,2026-02-22 05:27:33,Shipped,US,Platform,Expedited,PROD-52,Sauce,1,USD,9.99,0.67,,,NOLENSVILLE,TN,US,Standard,False
ORD-0498,2026-02-20 04:24:50,2026-02-20 23:46:10,Shipped,US,Platform,Expedited,PROD-52,Sauce,1,USD,9.99,,,,WASHINGTON,DC,US,Standard,False
ORD-0382,2026-02-20 03:16:23,2026-02-20 11:13:12,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,,,,LOS ANGELES,CA,US,Standard,False
ORD-0147,2026-02-20 02:55:25,2026-02-22 09:27:44,Shipped,US,Platform,Expedited,PROD-37,Smoked Salt,1,USD,44.99,,,,MISSION,TX,US,Standard,False
ORD-0504,2026-02-20 01:33:04,2026-02-21 01:41:50,Shipped,US,Platform,Expedited,PROD-52,Sauce,1,USD,9.99,,,,ANDREWS,TX,US,Standard,False
ORD-0549,2026-02-20 00:47:57,2026-02-22 08:36:27,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,,,,RENO,NV,US,Standard,False
ORD-0148,2026-02-20 00:03:51,2026-02-20 06:53:20,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,NEW FREEDOM,PA,US,Standard,False
ORD-0450,2026-02-19 23:24:58,2026-02-23 01:48:19,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,,,,Terrebonne,OR,US,Standard,True
ORD-0349,2026-02-19 22:42:39,2026-02-20 02:56:29,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,ESCONDIDO,CA,US,Standard,False
ORD-0326,2026-02-19 21:24:18,2026-02-20 03:30:36,Shipped,US,Platform,Expedited,PROD-48,Sauce,1,USD,9.99,0.1,,,LORTON,VA,US,Standard,False
ORD-0421,2026-02-19 20:19:32,2026-02-20 08:20:40,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,LAS VEGAS,NV,US,Standard,False
ORD-0124,2026-02-19 19:29:20,2026-02-20 06:41:07,Shipped,US,Platform,Expedited,PROD-06,Snack,1,USD,13.99,,,,SAN ANTONIO,TX,US,Standard,True
ORD-0124,2026-02-19 19:29:20,2026-02-20 06:41:07,Shipped,US,Platform,Expedited,PROD-56,Bundle,1,USD,35.99,,,,SAN ANTONIO,TX,US,Standard,True
ORD-0537,2026-02-19 18:00:35,2026-02-21 02:20:14,Shipped,US,Platform,Standard,PROD-43,Smoked Salt,1,USD,13.99,,0.37,,ELMSFORD,NY,US,Standard,False
ORD-0097,2026-02-19 17:39:43,2026-02-20 01:17:24,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,CYPRESS,TX,US,Standard,False
ORD-0144,2026-02-19 16:46:55,2026-02-20 03:36:18,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,0.14,,,NORFOLK,VA,US,Standard,False
ORD-0240,2026-02-19 14:19:07,2026-02-19 21:52:44,Shipped,US,Platform,Expedited,PROD-52,Sauce,1,USD,9.99,,,,COMMERCE TWP,MI,US,Standard,False
ORD-0404,2026-02-19 05:00:32,2026-02-20 11:05:19,Shipped,US,Platform,Expedited,PROD-16,Bundle,1,USD,35.99,,,,San ysidro,CA,US,Standard,False
ORD-0098,2026-02-19 01:11:31,2026-03-06 19:57:16,Shipped,US,Platform,Expedited,PROD-42,Smoked Salt,1,USD,19.99,,,,LOS ANGELES,CA,US,Standard,False
ORD-0372,2026-02-19 00:55:06,2026-02-19 04:49:47,Shipped,US,Platform,Standard,PROD-43,Smoked Salt,1,USD,13.99,1.04,6.99,,RIO RANCHO,NM,US,Standard,False
ORD-0325,2026-02-18 23:11:24,2026-02-19 08:50:19,Shipped,US,Platform,Expedited,PROD-52,Sauce,1,USD,9.99,,,,GREENVILLE,OH,US,Standard,False
ORD-0280,2026-02-18 22:46:31,2026-02-19 19:43:38,Shipped,US,Platform,Expedited,PROD-56,Bundle,1,USD,35.99,,,,IRVINE,CA,US,Standard,False
ORD-0280,2026-02-18 22:46:31,2026-02-19 19:43:38,Shipped,US,Platform,Expedited,PROD-45,Sauce,1,USD,9.99,,,,IRVINE,CA,US,Standard,False
ORD-0294,2026-02-18 22:36:47,2026-02-19 20:56:28,Shipped,US,Platform,Expedited,PROD-42,Smoked Salt,1,USD,19.99,,,,LOS ANGELES,CA,US,Standard,False
ORD-0590,2026-02-18 22:36:47,2026-02-19 08:25:07,Shipped,US,Platform,Expedited,PROD-32,Seasoning,1,USD,9.99,,2.99,,LOS ANGELES,CA,US,Standard,False
ORD-0123,2026-02-18 20:39:29,2026-02-19 08:13:03,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,HOWE,IN,US,Standard,False
ORD-0184,2026-02-18 20:38:03,2026-02-20 03:51:56,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,,,,SOUTHLAKE,TX,US,Standard,False
ORD-0184,2026-02-18 20:38:03,2026-02-20 03:51:56,Shipped,US,Platform,Expedited,PROD-06,Snack,1,USD,13.99,,,,SOUTHLAKE,TX,US,Standard,False
ORD-0203,2026-02-18 20:34:26,2026-02-19 02:06:58,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,SAN ANTONIO,TX,US,Standard,True
ORD-0324,2026-02-18 17:53:23,2026-02-19 01:26:26,Shipped,US,Platform,Expedited,PROD-16,Bundle,1,USD,35.99,,,,TOMAHAWK,WI,US,Standard,False
ORD-0247,2026-02-18 15:51:11,2026-02-18 21:04:58,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,FOSTER,RI,US,Standard,False
ORD-0448,2026-02-18 15:21:45,2026-02-19 03:19:57,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,1.0,,DELTONA,FL,US,Standard,False
ORD-0620,2026-02-18 14:29:41,2026-02-19 12:59:00,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,0.42,,,PONCHATOULA,LA,US,Standard,False
ORD-0513,2026-02-18 13:07:09,2026-02-22 00:57:50,Shipped,US,Platform,Expedited,PROD-45,Sauce,1,USD,9.99,,7.18,,Villavicencio,Meta,CO,Standard,False
ORD-0440,2026-02-18 05:24:20,2026-02-18 06:15:46,Cancelled,US,Platform,Expedited,PROD-52,Sauce,0,,,,,,NOVI,MI,US,Standard,False
ORD-0440,2026-02-18 05:24:20,2026-02-18 06:15:46,Cancelled,US,Platform,Expedited,PROD-50,Sauce,0,,,,,,NOVI,MI,US,Standard,False
ORD-0546,2026-02-18 05:23:39,2026-02-18 12:50:07,Shipped,US,Platform,Expedited,PROD-35,Seasoning,1,USD,9.99,,,,LAKEWOOD,CA,US,Standard,False
ORD-0418,2026-02-18 04:00:37,2026-02-18 23:25:25,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,0.28,,,GILBERT,AZ,US,Standard,False
ORD-0126,2026-02-18 03:34:27,2026-02-18 10:38:54,Shipped,US,Platform,Expedited,PROD-32,Seasoning,1,USD,9.99,0.17,,,NAPERVILLE,IL,US,Standard,False
ORD-0126,2026-02-18 03:34:27,2026-02-18 10:38:54,Shipped,US,Platform,Expedited,PROD-52,Sauce,1,USD,9.99,0.17,,,NAPERVILLE,IL,US,Standard,False
ORD-0126,2026-02-18 03:34:27,2026-02-18 10:38:54,Shipped,US,Platform,Expedited,PROD-50,Sauce,1,USD,9.99,0.17,,,NAPERVILLE,IL,US,Standard,False
ORD-0403,2026-02-18 01:04:54,2026-02-18 23:21:42,Shipped,US,Platform,Expedited,PROD-52,Sauce,1,USD,9.99,0.1,,,FORT SMITH,AR,US,Standard,False
ORD-0457,2026-02-17 21:15:28,2026-02-18 01:57:05,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,2,USD,27.98,,,,HOUSTON,TX,US,Standard,False
ORD-0443,2026-02-17 20:10:46,2026-02-18 03:04:25,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,FORT MYERS,FL,US,Standard,False
ORD-0224,2026-02-17 19:52:28,2026-02-18 04:08:53,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,AVENTURA,FL,US,Standard,False
ORD-0343,2026-02-17 19:41:04,2026-02-18 10:11:45,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,2,USD,27.98,,,,HOWELL,MI,US,Standard,False
ORD-0054,2026-02-17 18:48:57,2026-02-18 05:31:46,Shipped,US,Platform,Expedited,PROD-52,Sauce,2,USD,19.98,,,,KENNETT SQUARE,PA,US,Standard,False
ORD-0054,2026-02-17 18:48:57,2026-02-18 05:31:46,Shipped,US,Platform,Expedited,PROD-56,Bundle,1,USD,35.99,,,,KENNETT SQUARE,PA,US,Standard,False
ORD-0220,2026-02-17 17:58:35,2026-02-18 08:19:54,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,,,,Rockwall,Tx,US,Standard,False
ORD-0130,2026-02-17 15:20:31,2026-02-26 04:07:37,Shipped,US,Platform,Standard,PROD-32,Seasoning,1,USD,9.99,0.09,,,OAKTON,VA,US,Standard,False
ORD-0593,2026-02-17 13:54:38,2026-02-19 08:21:14,Shipped,US,Platform,Standard,PROD-35,Seasoning,1,USD,9.99,,6.57,,Hong Kong,New Territories,HK,Standard,False
ORD-0423,2026-02-17 13:30:39,2026-02-18 12:24:22,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,,,,DENVER,CO,US,Standard,False
ORD-0480,2026-02-17 05:48:56,2026-02-18 06:18:09,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,HUMBLE,TX,US,Standard,False
ORD-0564,2026-02-17 05:45:16,2026-02-18 00:14:04,Shipped,US,Platform,SecondDay,PROD-37,Smoked Salt,1,USD,44.99,,,,Hudson,Florida,US,Standard,False
ORD-0564,2026-02-17 05:45:16,2026-02-18 00:14:04,Shipped,US,Platform,SecondDay,PROD-42,Smoked Salt,2,USD,39.98,,,,Hudson,Florida,US,Standard,False
ORD-0425,2026-02-17 05:31:30,2026-03-02 21:22:29,Cancelled,US,Platform,Expedited,PROD-43,Smoked Salt,0,,,,,,HUMBLE,TX,US,Standard,False
ORD-0101,2026-02-17 04:47:02,2026-02-17 18:57:51,Shipped,US,Platform,Expedited,PROD-50,Sauce,2,USD,19.98,,,,BELLEVUE,WA,US,Standard,False
ORD-0432,2026-02-17 04:09:17,2026-02-18 00:45:41,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,San Francisco,Ca,US,Standard,False
ORD-0387,2026-02-17 02:50:09,2026-02-17 19:08:48,Shipped,US,Platform,Expedited,PROD-52,Sauce,1,USD,9.99,0.3,,,FORT SMITH,AR,US,Standard,False
ORD-0601,2026-02-17 00:11:56,2026-02-18 00:34:38,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,,,,LAS VEGAS,NV,US,Standard,False
ORD-0295,2026-02-17 00:07:01,2026-02-17 07:23:40,Shipped,US,Platform,Expedited,PROD-42,Smoked Salt,1,USD,19.99,,,,EL CAJON,CA,US,Standard,False
ORD-0295,2026-02-17 00:07:01,2026-02-17 07:23:40,Shipped,US,Platform,Expedited,PROD-45,Sauce,1,USD,9.99,,,,EL CAJON,CA,US,Standard,False
ORD-0268,2026-02-16 22:37:09,2026-02-19 11:36:47,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,0.14,,,BRACEVILLE,IL,US,Standard,False
ORD-0495,2026-02-16 22:18:09,2026-02-17 13:47:12,Shipped,US,Platform,Expedited,PROD-45,Sauce,1,USD,9.99,0.3,,,HERRIMAN,UT,US,Standard,False
ORD-0445,2026-02-16 21:00:06,2026-02-17 00:11:16,Shipped,US,Platform,Expedited,PROD-09,Snack,1,USD,13.99,,,,MAPLE VALLEY,WA,US,Standard,False
ORD-0113,2026-02-16 19:02:24,2026-02-17 16:14:47,Shipped,US,Platform,Expedited,PROD-48,Sauce,1,USD,9.99,,,,COLUMBUS,OH,US,Standard,False
ORD-0180,2026-02-16 18:08:34,2026-02-17 02:14:39,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,CULVER CITY,CA,US,Standard,False
ORD-0451,2026-02-16 16:53:50,2026-02-16 20:06:39,Cancelled,US,Platform,Expedited,PROD-48,Sauce,0,,,,,,DALLAS,TX,US,Standard,False
ORD-0494,2026-02-16 16:07:39,2026-02-17 02:26:52,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,1.11,,,LAS CRUCES,NM,US,Standard,False
ORD-0482,2026-02-16 14:11:26,2026-02-18 17:17:31,Shipped,US,Platform,Expedited,PROD-21,Seasoning,1,USD,9.99,,,,MORGANTOWN,WV,US,Standard,False
ORD-0482,2026-02-16 14:11:26,2026-02-18 17:17:31,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,MORGANTOWN,WV,US,Standard,False
ORD-0482,2026-02-16 14:11:26,2026-02-18 17:17:31,Shipped,US,Platform,Expedited,PROD-09,Snack,1,USD,13.99,,,,MORGANTOWN,WV,US,Standard,False
ORD-0482,2026-02-16 14:11:26,2026-02-18 17:17:31,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,,,,MORGANTOWN,WV,US,Standard,False
ORD-0482,2026-02-16 14:11:26,2026-02-18 17:17:31,Shipped,US,Platform,Expedited,PROD-35,Seasoning,1,USD,9.99,,,,MORGANTOWN,WV,US,Standard,False
ORD-0374,2026-02-16 02:51:21,2026-02-17 02:24:54,Shipped,US,Platform,Expedited,PROD-42,Smoked Salt,1,USD,19.99,,,,TOWSON,MD,US,Standard,False
ORD-0315,2026-02-16 02:27:45,2026-02-16 19:42:13,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,WARREN,MI,US,Standard,False
ORD-0152,2026-02-16 01:56:07,2026-02-16 12:09:01,Shipped,US,Platform,Expedited,PROD-48,Sauce,1,USD,9.99,,,,VALPARAISO,IN,US,Standard,False
ORD-0172,2026-02-15 22:31:09,2026-02-18 01:26:27,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,EAST HAMPTON,NY,US,Standard,False
ORD-0234,2026-02-15 21:40:11,2026-02-16 05:46:52,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,WESTON,FL,US,Standard,False
ORD-0307,2026-02-15 20:55:17,2026-02-17 04:52:29,Shipped,US,Platform,Expedited,PROD-16,Bundle,1,USD,35.99,,,,MCALLEN,TX,US,Standard,False
ORD-0307,2026-02-15 20:55:17,2026-02-17 04:52:29,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,MCALLEN,TX,US,Standard,False
ORD-0307,2026-02-15 20:55:17,2026-02-17 04:52:29,Shipped,US,Platform,Expedited,PROD-32,Seasoning,1,USD,9.99,,,,MCALLEN,TX,US,Standard,False
ORD-0458,2026-02-15 19:44:06,2026-02-17 06:19:07,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,CAMBRIDGE,MA,US,Standard,False
ORD-0165,2026-02-15 19:33:05,2026-02-16 06:07:51,Shipped,US,Platform,Expedited,PROD-45,Sauce,1,USD,9.99,,,,Rockledge,Florida,US,Standard,False
ORD-0318,2026-02-15 19:25:36,2026-02-16 00:34:16,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,JUPITER,FL,US,Standard,False
ORD-0137,2026-02-15 19:14:13,2026-02-19 09:37:53,Shipped,US,Platform,Standard,PROD-43,Smoked Salt,1,USD,13.99,,1.58,,Efland,NC,US,Standard,True
ORD-0411,2026-02-15 16:45:30,2026-02-15 23:07:48,Shipped,US,Platform,Expedited,PROD-35,Seasoning,1,USD,9.99,0.4,,,EASTMAN,GA,US,Standard,False
ORD-0198,2026-02-15 15:35:30,2026-02-16 14:46:48,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,0.24,,,LOCKPORT,IL,US,Standard,False
ORD-0586,2026-02-15 06:20:31,2026-02-17 00:26:12,Shipped,US,Platform,Standard,PROD-52,Sauce,1,USD,9.99,,,,FPO,AE,US,Standard,False
ORD-0259,2026-02-15 04:33:39,2026-02-15 17:15:33,Shipped,US,Platform,Expedited,PROD-50,Sauce,1,USD,9.99,,,,LANCASTER,OH,US,Standard,False
ORD-0233,2026-02-15 04:05:15,2026-02-15 14:58:01,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,,,,NEW YORK,NY,US,Standard,False
ORD-0116,2026-02-15 03:27:04,2026-02-16 04:00:49,Shipped,US,Platform,NextDay,PROD-43,Smoked Salt,1,USD,13.99,,,,FRANKSVILLE,WI,US,Standard,False
ORD-0121,2026-02-15 02:12:49,2026-02-15 09:22:33,Shipped,US,Platform,Expedited,PROD-09,Snack,1,USD,13.99,,,,MAGNOLIA,TX,US,Standard,False
ORD-0464,2026-02-15 02:06:25,2026-02-17 18:23:40,Shipped,US,Platform,Standard,PROD-43,Smoked Salt,1,USD,13.99,,6.99,,LAREDO,TX,US,Standard,False
ORD-0508,2026-02-15 00:15:59,2026-02-15 06:49:50,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,FORT MYERS,FL,US,Standard,False
ORD-0377,2026-02-15 00:08:20,2026-02-15 22:05:46,Shipped,US,Platform,Expedited,PROD-42,Smoked Salt,1,USD,19.99,0.6,,,Hurricane,UT,US,Standard,False
ORD-0385,2026-02-14 22:57:42,2026-02-17 13:18:35,Shipped,US,Platform,Standard,PROD-18,Bundle,1,USD,55.99,,1.4,,MIAMI,FL,US,Standard,False
ORD-0385,2026-02-14 22:57:42,2026-02-17 13:18:35,Shipped,US,Platform,Standard,PROD-42,Smoked Salt,1,USD,19.99,,0.45,,MIAMI,FL,US,Standard,False
ORD-0225,2026-02-14 22:41:32,2026-02-15 06:34:51,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,HAMPTON,NH,US,Standard,False
ORD-0588,2026-02-14 22:08:59,2026-02-15 06:14:22,Shipped,US,Platform,Expedited,PROD-42,Smoked Salt,1,USD,19.99,0.7,,,MARRERO,LA,US,Standard,False
ORD-0489,2026-02-14 21:08:20,2026-02-16 12:58:27,Shipped,US,Platform,Expedited,PROD-32,Seasoning,1,USD,9.99,,,,MISSOULA,MT,US,Standard,False
ORD-0348,2026-02-14 19:06:12,2026-02-15 02:21:32,Shipped,US,Platform,Expedited,PROD-16,Bundle,1,USD,35.99,,,,MIAMI,FL,US,Standard,False
ORD-0128,2026-02-14 18:50:03,2026-02-15 10:28:58,Shipped,US,Platform,SecondDay,PROD-07,Snack,2,USD,27.98,,,,GREENCASTLE,PA,US,Standard,False
ORD-0611,2026-02-14 17:29:20,2026-02-14 23:39:54,Shipped,US,Platform,Expedited,PROD-45,Sauce,1,USD,9.99,0.12,,,CHICAGO,IL,US,Standard,False
